geo_level,geo_code,name,parent_code
village,67000110001,石湖里,6700011
village,67000110002,石林里,6700011
village,67000110003,石城里,6700011
village,67000110004,內江里,6700011
village,67000110005,大內里,6700011
village,67000110006,內郭里,6700011
village,67000110007,頭社里,6700011
village,67000110008,環湖里,6700011
village,67000110009,二溪里,6700011
village,67000110010,曲溪里,6700011
village,67000120001,東寧里,6700012
village,67000120002,忠仁里,6700012
village,67000120003,鎮山里,6700012
village,67000120004,建南里,6700012
village,67000120005,安西里,6700012
village,67000120006,六安里,6700012
village,67000120007,佳化里,6700012
village,67000120012,海澄里,6700012
village,67000120019,民安里,6700012
village,67000120020,子龍里,6700012
village,67000120022,營溪里,6700012
village,67000120023,文新里,6700012
village,67000120024,佳興里,6700012
village,67000120025,下營里,6700012
village,67000120026,塭內里,6700012
village,67000120027,南勢里,6700012
village,67000140001,西港里,6700014
village,67000140002,南海里,6700014
village,67000140003,港東里,6700014
village,67000140004,[檨]林里,6700014
village,67000140005,後營里,6700014
village,67000140006,營西里,6700014
village,67000140007,金砂里,6700014
village,67000140008,劉厝里,6700014
village,67000140009,竹林里,6700014
village,67000140010,永樂里,6700014
village,67000140011,新復里,6700014
village,67000140012,慶安里,6700014
village,67000150001,後港里,6700015
village,67000150002,大潭里,6700015
village,67000150004,篤加里,6700015
village,67000150005,頂山里,6700015
village,67000150006,西寮里,6700015
village,67000150007,塩埕里,6700015
village,67000150008,龍山里,6700015
village,67000150009,溪南里,6700015
village,67000150010,七股里,6700015
village,67000150011,玉成里,6700015
village,67000150012,大埕里,6700015
village,67000150015,樹林里,6700015
village,67000150017,中寮里,6700015
village,67000150018,竹橋里,6700015
village,67000150019,義合里,6700015
village,67000150021,永吉里,6700015
village,67000150022,三股里,6700015
village,67000150023,十份里,6700015
village,67000160001,長榮里,6700016
village,67000160013,玉山里,6700016
village,67000160014,廣山里,6700016
village,67000160015,長沙里,6700016
village,67000160016,平沙里,6700016
village,67000160017,鯤鯓里,6700016
village,67000160018,鯤溟里,6700016
village,67000160019,巷埔里,6700016
village,67000160020,西甲里,6700016
village,67000160021,忠嘉里,6700016
village,67000160022,苓仔寮里,6700016
village,67000160023,將軍里,6700016
village,67000170001,保吉里,6700017
village,67000170002,雙春里,6700017
village,67000170005,北門里,6700017
village,67000170006,錦湖里,6700017
village,67000170007,三光里,6700017
village,67000170009,玉港里,6700017
village,67000170011,慈安里,6700017
village,67000170013,永隆里,6700017
village,67000170014,蚵寮里,6700017
village,67000170015,文山里,6700017
village,67000130001,仁得里,6700013
village,67000130002,新榮里,6700013
village,67000130003,光華里,6700013
village,67000130004,宅港里,6700013
village,67000130005,慈福里,6700013
village,67000130006,秀昌里,6700013
village,67000130007,明宜里,6700013
village,67000130008,豐和里,6700013
village,67000130009,平和里,6700013
village,67000130010,新達里,6700013
village,67000130011,大灣里,6700013
village,67000130012,三慶里,6700013
village,67000130013,中洲里,6700013
village,67000180001,武安里,6700018
village,67000180002,東榮里,6700018
village,67000180003,護國里,6700018
village,67000180004,太平里,6700018
village,67000180009,協興里,6700018
village,67000180010,唪口里,6700018
village,67000180011,北勢里,6700018
village,67000180012,豐榮里,6700018
village,67000180013,全興里,6700018
village,67000180014,崙頂里,6700018
village,67000180015,知義里,6700018
village,67000180016,山脚里,6700018
village,67000180017,大坑里,6700018
village,67000180018,[那]拔里,6700018
village,67000180019,羊林里,6700018
village,67000180020,礁坑里,6700018
village,67000190001,東關里,6700019
village,67000190002,坐駕里,6700019
village,67000190003,光文里,6700019
village,67000190004,文昌里,6700019
village,67000190005,南關里,6700019
village,67000190008,文正里,6700019
village,67000190009,胡家里,6700019
village,67000190010,胡厝里,6700019
village,67000190011,什乃里,6700019
village,67000190012,溪美里,6700019
village,67000190013,六分里,6700019
village,67000190014,六德里,6700019
village,67000190015,田寮里,6700019
village,67000190018,牛庄里,6700019
village,67000190019,嘉北里,6700019
village,67000190020,嘉南里,6700019
village,67000190021,小新里,6700019
village,67000190022,頂街里,6700019
village,67000190023,昌隆里,6700019
village,67000190024,蓮潭里,6700019
village,67000200001,新市里,6700020
village,67000200002,新和里,6700020
village,67000200003,社內里,6700020
village,67000200004,大洲里,6700020
village,67000200005,豐華里,6700020
village,67000200006,三舍里,6700020
village,67000200007,大營里,6700020
village,67000200008,大社里,6700020
village,67000200009,潭頂里,6700020
village,67000200010,港墘里,6700020
village,67000200011,永就里,6700020
village,67000210001,蘇林里,6700021
village,67000210002,蘇厝里,6700021
village,67000210003,安定里,6700021
village,67000210004,安加里,6700021
village,67000210006,港尾里,6700021
village,67000210007,中榮里,6700021
village,67000210008,港口里,6700021
village,67000210009,港南里,6700021
village,67000210012,中沙里,6700021
village,67000210013,新吉里,6700021
village,67000210014,海寮里,6700021
village,67000210017,文科里,6700021
village,67000210018,嘉同里,6700021
village,67000220001,明和里,6700022
village,67000220002,南洲里,6700022
village,67000220003,山上里,6700022
village,67000220004,新莊里,6700022
village,67000220005,玉峯里,6700022
village,67000220006,平陽里,6700022
village,67000220007,豐德里,6700022
village,67000260001,光和里,6700026
village,67000260002,榮和里,6700026
village,67000260003,左鎮里,6700026
village,67000260004,中正里,6700026
village,67000260005,睦光里,6700026
village,67000260006,內庄里,6700026
village,67000260007,澄山里,6700026
village,67000260008,岡林里,6700026
village,67000260009,草山里,6700026
village,67000260010,二寮里,6700026
village,67000270001,太子里,6700027
village,67000270002,土庫里,6700027
village,67000270003,一甲里,6700027
village,67000270004,仁德里,6700027
village,67000270005,仁義里,6700027
village,67000270006,新田里,6700027
village,67000270007,後壁里,6700027
village,67000270008,上崙里,6700027
village,67000270011,保安里,6700027
village,67000270012,成功里,6700027
village,67000270013,仁和里,6700027
village,67000270014,仁愛里,6700027
village,67000270015,二行里,6700027
village,67000270016,大甲里,6700027
village,67000270017,中洲里,6700027
village,67000270019,文賢里,6700027
village,67000280001,南保里,6700028
village,67000280002,六甲里,6700028
village,67000280003,歸仁里,6700028
village,67000280004,後市里,6700028
village,67000280005,辜厝里,6700028
village,67000280006,許厝里,6700028
village,67000280007,看西里,6700028
village,67000280008,看東里,6700028
village,67000280009,崙頂里,6700028
village,67000280010,沙崙里,6700028
village,67000280011,大潭里,6700028
village,67000280012,武東里,6700028
village,67000280013,八甲里,6700028
village,67000280014,七甲里,6700028
village,67000280015,媽廟里,6700028
village,67000280016,西埔里,6700028
village,67000280017,大廟里,6700028
village,67000280018,南興里,6700028
village,67000280019,新厝里,6700028
village,67000280020,歸南里,6700028
village,67000280021,文化里,6700028
village,67000290001,關廟里,6700029
village,67000290002,山西里,6700029
village,67000290003,香洋里,6700029
village,67000290004,北勢里,6700029
village,67000290005,新埔里,6700029
village,67000290006,新光里,6700029
village,67000290007,五甲里,6700029
village,67000290008,東勢里,6700029
village,67000290009,松腳里,6700029
village,67000290012,深坑里,6700029
village,67000290013,布袋里,6700029
village,67000290016,埤頭里,6700029
village,67000290017,下湖里,6700029
village,67000290018,花園里,6700029
village,67000290020,龜洞里,6700029
village,67000300001,崎頂里,6700030
village,67000300002,土崎里,6700030
village,67000300003,中坑里,6700030
village,67000300004,楠坑里,6700030
village,67000300005,牛埔里,6700030
village,67000300006,大坪里,6700030
village,67000300007,龍船里,6700030
village,67000300008,石[曹]里,6700030
village,67000230001,玉井里,6700023
village,67000230002,玉田里,6700023
village,67000230003,中正里,6700023
village,67000230004,竹圍里,6700023
village,67000230005,沙田里,6700023
village,67000230006,三埔里,6700023
village,67000230007,三和里,6700023
village,67000230008,望明里,6700023
village,67000230009,層林里,6700023
village,67000230010,豐里里,6700023
village,67000240001,楠西里,6700024
village,67000240002,灣丘里,6700024
village,67000240003,密枝里,6700024
village,67000240004,照興里,6700024
village,67000240005,鹿田里,6700024
village,67000240006,龜丹里,6700024
village,67000240007,東勢里,6700024
village,67000250001,南化里,6700025
village,67000250002,小崙里,6700025
village,67000250003,中坑里,6700025
village,67000250004,北平里,6700025
village,67000250005,東和里,6700025
village,67000250006,西埔里,6700025
village,67000250007,北寮里,6700025
village,67000250008,玉山里,6700025
village,67000250009,關山里,6700025
village,67000310001,五王里,6700031
village,67000310002,網寮里,6700031
village,67000310003,永康里,6700031
village,67000310004,埔園里,6700031
village,67000310005,大橋里,6700031
village,67000310006,王行里,6700031
village,67000310007,烏竹里,6700031
village,67000310008,蔦松里,6700031
village,67000310009,三民里,6700031
village,67000310010,塩行里,6700031
village,67000310011,甲頂里,6700031
village,67000310012,大灣里,6700031
village,67000310013,東灣里,6700031
village,67000310014,西灣里,6700031
village,67000310015,南灣里,6700031
village,67000310016,崑山里,6700031
village,67000310017,北灣里,6700031
village,67000310018,新樹里,6700031
village,67000310019,復興里,6700031
village,67000310020,復國里,6700031
village,67000310021,建國里,6700031
village,67000310022,神洲里,6700031
village,67000310023,西勢里,6700031
village,67000310024,成功里,6700031
village,67000310025,中興里,6700031
village,67000310026,勝利里,6700031
village,67000310027,龍潭里,6700031
village,67000310028,光復里,6700031
village,67000310029,塩洲里,6700031
village,67000310030,二王里,6700031
village,67000310031,六合里,6700031
village,67000310032,三合里,6700031
village,67000310033,東橋里,6700031
village,67000310034,安康里,6700031
village,67000310035,西橋里,6700031
village,67000310036,尚頂里,6700031
village,67000310037,復華里,6700031
village,67000310038,正強里,6700031
village,67000310039,中華里,6700031
village,67000310040,北興里,6700031
village,67000310041,龍埔里,6700031
village,67000310042,永明里,6700031
village,67000310043,塩興里,6700031
village,64000010001,藍橋里,6400001
village,64000010004,壽星里,6400001
village,64000010005,中山里,6400001
village,64000010006,教仁里,6400001
village,64000010007,新樂里,6400001
village,64000010008,中原里,6400001
village,64000010009,光明里,6400001
village,64000010010,育仁里,6400001
village,64000010011,河濱里,6400001
village,64000010012,沙地里,6400001
village,64000010013,南端里,6400001
village,64000010014,港都里,6400001
village,64000010015,江西里,6400001
village,64000010016,新豐里,6400001
village,64000010017,府北里,6400001
village,64000010018,陸橋里,6400001
village,64000010019,瀨南里,6400001
village,64000010020,新化里,6400001
village,64000010021,江南里,6400001
village,64000010022,北端里,6400001
village,64000010S01,,6400001
village,64000020001,鼓峰里,6400002
village,64000020002,雄峰里,6400002
village,64000020003,前峰里,6400002
village,64000020004,光榮里,6400002
village,64000020005,民族里,6400002
village,64000020006,內惟里,6400002
village,64000020007,建國里,6400002
village,64000020008,忠正里,6400002
village,64000020009,自強里,6400002
village,64000020010,龍井里,6400002
village,64000020011,正德里,6400002
village,64000020012,平和里,6400002
village,64000020013,民強里,6400002
village,64000020014,厚生里,6400002
village,64000020015,龍子里,6400002
village,64000020017,明誠里,6400002
village,64000020018,華豐里,6400002
village,64000020019,裕興里,6400002
village,64000020020,裕豐里,6400002
village,64000020021,鼓岩里,6400002
village,64000020022,樹德里,6400002
village,64000020023,寶樹里,6400002
village,64000020024,興宗里,6400002
village,64000020025,光化里,6400002
village,64000020026,山下里,6400002
village,64000020027,河邊里,6400002
village,64000020028,綠川里,6400002
village,64000020029,登山里,6400002
village,64000020030,峰南里,6400002
village,64000020031,麗興里,6400002
village,64000020032,新民里,6400002
village,64000020033,延平里,6400002
village,64000020034,維生里,6400002
village,64000020035,惠安里,6400002
village,64000020036,壽山里,6400002
village,64000020037,哨船頭里,6400002
village,64000020038,桃源里,6400002
village,64000020039,南美術館里,6400002
village,64000020040,北美術館里,6400002
village,64000020S01,,6400002
village,64000030001,進學里,6400003
village,64000030002,尾西里,6400003
village,64000030003,頂北里,6400003
village,64000030004,中北里,6400003
village,64000030006,廟東里,6400003
village,64000030007,廟北里,6400003
village,64000030008,尾南里,6400003
village,64000030009,尾北里,6400003
village,64000030011,屏山里,6400003
village,64000030013,永清里,6400003
village,64000030015,莒光里,6400003
village,64000030016,光輝里,6400003
village,64000030017,合群里,6400003
village,64000030019,明建里,6400003
village,64000030021,頂西里,6400003
village,64000030022,聖后里,6400003
village,64000030025,城南里,6400003
village,64000030026,路東里,6400003
village,64000030029,埤西里,6400003
village,64000030030,埤北里,6400003
village,64000030031,埤東里,6400003
village,64000030032,海勝里,6400003
village,64000030034,崇實里,6400003
village,64000030035,自助里,6400003
village,64000030036,果貿里,6400003
village,64000030037,果惠里,6400003
village,64000030038,果峰里,6400003
village,64000030039,新下里,6400003
village,64000030040,新上里,6400003
village,64000030041,新中里,6400003
village,64000030042,新光里,6400003
village,64000030043,菜公里,6400003
village,64000030044,福山里,6400003
village,64000030045,福愛里,6400003
village,64000030046,福華里,6400003
village,64000030047,福榮里,6400003
village,64000030048,新超里,6400003
village,64000030049,菜福里,6400003
village,64000030050,高鐵里,6400003
village,64000030051,廍後里,6400003
village,64000030052,崇聖里,6400003
village,64000030S01,,6400003
village,64000040001,清豐里,6400004
village,64000040002,東寧里,6400004
village,64000040003,五常里,6400004
village,64000040004,享平里,6400004
village,64000040005,中陽里,6400004
village,64000040006,惠楠里,6400004
village,64000040007,惠民里,6400004
village,64000040008,惠豐里,6400004
village,64000040009,錦屏里,6400004
village,64000040010,玉屏里,6400004
village,64000040011,金田里,6400004
village,64000040012,稔田里,6400004
village,64000040013,瑞屏里,6400004
village,64000040014,翠屏里,6400004
village,64000040016,宏毅里,6400004
village,64000040017,宏榮里,6400004
village,64000040018,廣昌里,6400004
village,64000040019,久昌里,6400004
village,64000040020,大昌里,6400004
village,64000040021,福昌里,6400004
village,64000040022,盛昌里,6400004
village,64000040023,泰昌里,6400004
village,64000040024,興昌里,6400004
village,64000040025,建昌里,6400004
village,64000040026,宏昌里,6400004
village,64000040027,和昌里,6400004
village,64000040028,慶昌里,6400004
village,64000040029,隆昌里,6400004
village,64000040030,秀昌里,6400004
village,64000040031,裕昌里,6400004
village,64000040032,國昌里,6400004
village,64000040033,加昌里,6400004
village,64000040034,仁昌里,6400004
village,64000040035,藍田里,6400004
village,64000040036,中興里,6400004
village,64000040037,中和里,6400004
village,64000040038,清翔里,6400004
village,64000040S01,,6400004
village,64000050001,鼎金里,6400005
village,64000050002,鼎盛里,6400005
village,64000050003,鼎強里,6400005
village,64000050004,鼎力里,6400005
village,64000050005,鼎西里,6400005
village,64000050006,鼎中里,6400005
village,64000050007,鼎泰里,6400005
village,64000050008,本館里,6400005
village,64000050009,本和里,6400005
village,64000050010,本文里,6400005
village,64000050011,本武里,6400005
village,64000050012,本元里,6400005
village,64000050013,本安里,6400005
village,64000050014,本上里,6400005
village,64000050015,本揚里,6400005
village,64000050016,寶獅里,6400005
village,64000050017,寶德里,6400005
village,64000050018,寶泰里,6400005
village,64000050019,寶興里,6400005
village,64000050020,寶中里,6400005
village,64000050021,寶華里,6400005
village,64000050022,寶國里,6400005
village,64000050023,寶民里,6400005
village,64000050024,寶慶里,6400005
village,64000050025,寶業里,6400005
village,64000050026,寶盛里,6400005
village,64000050027,寶安里,6400005
village,64000050028,寶龍里,6400005
village,64000050029,寶珠里,6400005
village,64000050030,寶玉里,6400005
village,64000050031,灣子里,6400005
village,64000050032,灣愛里,6400005
village,64000050033,灣中里,6400005
village,64000050034,灣華里,6400005
village,64000050035,灣勝里,6400005
village,64000050036,灣利里,6400005
village,64000050037,灣復里,6400005
village,64000050038,正興里,6400005
village,64000050039,正順里,6400005
village,64000050040,灣興里,6400005
village,64000050041,灣成里,6400005
village,64000050042,安康里,6400005
village,64000050043,安寧里,6400005
village,64000050044,安吉里,6400005
village,64000050045,安發里,6400005
village,64000050046,安東里,6400005
village,64000050047,安和里,6400005
village,64000050048,達德里,6400005
village,64000050049,達明里,6400005
village,64000050050,達仁里,6400005
village,64000050051,達勇里,6400005
village,64000050052,同德里,6400005
village,64000050053,德智里,6400005
village,64000050054,德仁里,6400005
village,64000050055,安生里,6400005
village,64000050056,德東里,6400005
village,64000050057,德行里,6400005
village,64000050058,精華里,6400005
village,64000050059,民享里,6400005
village,64000050060,安宜里,6400005
village,64000050061,安泰里,6400005
village,64000050062,安邦里,6400005
village,64000050063,十全里,6400005
village,64000050064,十美里,6400005
village,64000050065,德北里,6400005
village,64000050066,立誠里,6400005
village,64000050067,立業里,6400005
village,64000050068,港東里,6400005
village,64000050069,港新里,6400005
village,64000050070,港西里,6400005
village,64000050072,博愛里,6400005
village,64000050073,博惠里,6400005
village,64000050074,長明里,6400005
village,64000050075,建東里,6400005
village,64000050076,興德里,6400005
village,64000050077,鳳南里,6400005
village,64000050078,鳳北里,6400005
village,64000050079,德西里,6400005
village,64000050081,豐裕里,6400005
village,64000050082,川東里,6400005
village,64000050083,裕民里,6400005
village,64000050084,力行里,6400005
village,64000050085,千歲里,6400005
village,64000050086,立德里,6400005
village,64000050087,千北里,6400005
village,64000050088,千秋里,6400005
village,64000060001,浩然里,6400006
village,64000060002,振成里,6400006
village,64000060003,德生里,6400006
village,64000060004,振華里,6400006
village,64000060005,正氣里,6400006
village,64000060006,德政里,6400006
village,64000060007,仁聲里,6400006
village,64000060008,德望里,6400006
village,64000060009,華聲里,6400006
village,64000060010,蕉園里,6400006
village,64000060011,永寧里,6400006
village,64000060012,玉衡里,6400006
village,64000060013,順昌里,6400006
village,64000060014,文昌里,6400006
village,64000060015,光耀里,6400006
village,64000060016,興昌里,6400006
village,64000060017,開平里,6400006
village,64000060018,成功里,6400006
village,64000060019,新江里,6400006
village,64000060020,黎明里,6400006
village,64000060021,愛平里,6400006
village,64000060022,南港里,6400006
village,64000060023,中東里,6400006
village,64000060024,明莊里,6400006
village,64000060025,大明里,6400006
village,64000060026,秋山里,6400006
village,64000060027,長驛里,6400006
village,64000060028,建興里,6400006
village,64000060029,建華里,6400006
village,64000060030,漢民里,6400006
village,64000060031,榮治里,6400006
village,64000060032,東坡里,6400006
village,64000070001,三川里,6400007
village,64000070002,草江里,6400007
village,64000070003,長城里,6400007
village,64000070004,北金里,6400007
village,64000070005,東金里,6400007
village,64000070006,新生里,6400007
village,64000070007,後金里,6400007
village,64000070008,長興里,6400007
village,64000070009,青山里,6400007
village,64000070010,民生里,6400007
village,64000070011,復元里,6400007
village,64000070012,林投里,6400007
village,64000070013,國民里,6400007
village,64000070014,社東里,6400007
village,64000070015,社西里,6400007
village,64000070016,博孝里,6400007
village,64000070017,長生里,6400007
village,64000070018,榮復里,6400007
village,64000070019,文西里,6400007
village,64000070020,文東里,6400007
village,64000080001,博仁里,6400008
village,64000080002,苓洲里,6400008
village,64000080003,苓昇里,6400008
village,64000080004,苓中里,6400008
village,64000080005,苓雅里,6400008
village,64000080006,苓東里,6400008
village,64000080007,城北里,6400008
village,64000080008,城西里,6400008
village,64000080009,城東里,6400008
village,64000080010,意誠里,6400008
village,64000080011,鼓中里,6400008
village,64000080012,田西里,6400008
village,64000080013,人和里,6400008
village,64000080014,仁政里,6400008
village,64000080015,廣澤里,6400008
village,64000080016,美田里,6400008
village,64000080017,華堂里,6400008
village,64000080018,日中里,6400008
village,64000080019,普照里,6400008
village,64000080020,和煦里,6400008
village,64000080021,晴朗里,6400008
village,64000080022,普天里,6400008
village,64000080023,林富里,6400008
village,64000080024,林圍里,6400008
village,64000080025,林安里,6400008
village,64000080026,光華里,6400008
village,64000080027,林興里,6400008
village,64000080028,林華里,6400008
village,64000080029,林西里,6400008
village,64000080030,林中里,6400008
village,64000080031,林泉里,6400008
village,64000080032,林南里,6400008
village,64000080033,中正里,6400008
village,64000080034,尚義里,6400008
village,64000080035,同慶里,6400008
village,64000080036,凱旋里,6400008
village,64000080037,安祥里,6400008
village,64000080038,奏捷里,6400008
village,64000080039,福壽里,6400008
village,64000080040,福南里,6400008
village,64000080041,五權里,6400008
village,64000080042,民主里,6400008
village,64000080043,林德里,6400008
village,64000080044,林貴里,6400008
village,64000080045,林榮里,6400008
village,64000080046,英明里,6400008
village,64000080047,林靖里,6400008
village,64000080048,朝陽里,6400008
village,64000080049,福隆里,6400008
village,64000080050,福祥里,6400008
village,64000080051,福海里,6400008
village,64000080052,福康里,6400008
village,64000080053,福人里,6400008
village,64000080054,福地里,6400008
village,64000080055,福居里,6400008
village,64000080056,福東里,6400008
village,64000080057,福西里,6400008
village,64000080058,永康里,6400008
village,64000080059,正文里,6400008
village,64000080060,正言里,6400008
village,64000080061,正大里,6400008
village,64000080062,五福里,6400008
village,64000080063,正心里,6400008
village,64000080064,正道里,6400008
village,64000080065,正義里,6400008
village,64000080066,正仁里,6400008
village,64000080067,文昌里,6400008
village,64000080068,建軍里,6400008
village,64000080069,衛武里,6400008
village,64000080S01,,6400008
village,64000090001,草衙里,6400009
village,64000090002,明孝里,6400009
village,64000090003,明正里,6400009
village,64000090004,明義里,6400009
village,64000090005,仁愛里,6400009
village,64000090006,德昌里,6400009
village,64000090007,平等里,6400009
village,64000090008,平昌里,6400009
village,64000090009,明禮里,6400009
village,64000090010,信義里,6400009
village,64000090011,信德里,6400009
village,64000090012,明道里,6400009
village,64000090013,興化里,6400009
village,64000090014,興仁里,6400009
village,64000090015,前鎮里,6400009
village,64000090016,鎮東里,6400009
village,64000090017,鎮榮里,6400009
village,64000090018,鎮昌里,6400009
village,64000090019,鎮海里,6400009
village,64000090020,鎮陽里,6400009
village,64000090021,興邦里,6400009
village,64000090022,鎮中里,6400009
village,64000090023,鎮北里,6400009
village,64000090024,忠純里,6400009
village,64000090025,忠誠里,6400009
village,64000090028,西山里,6400009
village,64000090029,民權里,6400009
village,64000090030,建隆里,6400009
village,64000090031,振興里,6400009
village,64000090032,良和里,6400009
village,64000090033,西甲里,6400009
village,64000090034,盛興里,6400009
village,64000090035,盛豐里,6400009
village,64000090036,興中里,6400009
village,64000090037,興東里,6400009
village,64000090038,忠孝里,6400009
village,64000090039,復國里,6400009
village,64000090040,竹內里,6400009
village,64000090041,竹東里,6400009
village,64000090042,竹南里,6400009
village,64000090043,竹北里,6400009
village,64000090044,竹西里,6400009
village,64000090045,竹中里,6400009
village,64000090046,瑞竹里,6400009
village,64000090047,瑞南里,6400009
village,64000090048,瑞豐里,6400009
village,64000090049,瑞祥里,6400009
village,64000090050,瑞東里,6400009
village,64000090051,瑞和里,6400009
village,64000090052,瑞平里,6400009
village,64000090053,瑞隆里,6400009
village,64000090054,瑞北里,6400009
village,64000090055,瑞西里,6400009
village,64000090056,瑞崗里,6400009
village,64000090057,瑞興里,6400009
village,64000090058,瑞誠里,6400009
village,64000090059,瑞文里,6400009
village,64000090060,瑞華里,6400009
village,64000090061,瑞昌里,6400009
village,64000090S01,,6400009
village,64000100001,旗下里,6400010
village,64000100002,永安里,6400010
village,64000100003,振興里,6400010
village,64000100004,慈愛里,6400010
village,64000100005,復興里,6400010
village,64000100006,中華里,6400010
village,64000100007,實踐里,6400010
village,64000100008,北汕里,6400010
village,64000100009,南汕里,6400010
village,64000100010,上竹里,6400010
village,64000100011,中洲里,6400010
village,64000100012,安順里,6400010
village,64000100013,中興里,6400010
village,64000100I01,,6400010
village,64000100I02,,6400010
village,64000100S01,,6400010
village,64000110001,小港里,6400011
village,64000110002,港口里,6400011
village,64000110003,港正里,6400011
village,64000110004,港墘里,6400011
village,64000110005,港明里,6400011
village,64000110006,港后里,6400011
village,64000110007,港南里,6400011
village,64000110008,港興里,6400011
village,64000110009,鳳宮里,6400011
village,64000110010,店鎮里,6400011
village,64000110011,大苓里,6400011
village,64000110012,二苓里,6400011
village,64000110013,三苓里,6400011
village,64000110014,正苓里,6400011
village,64000110015,順苓里,6400011
village,64000110016,六苓里,6400011
village,64000110017,宏亮里,6400011
village,64000110018,山東里,6400011
village,64000110019,青島里,6400011
village,64000110020,濟南里,6400011
village,64000110021,泰山里,6400011
village,64000110022,山明里,6400011
village,64000110023,高松里,6400011
village,64000110024,松金里,6400011
village,64000110025,松山里,6400011
village,64000110026,大坪里,6400011
village,64000110027,坪頂里,6400011
village,64000110028,孔宅里,6400011
village,64000110029,廈莊里,6400011
village,64000110030,合作里,6400011
village,64000110031,桂林里,6400011
village,64000110032,中厝里,6400011
village,64000110033,鳳鳴里,6400011
village,64000110034,龍鳳里,6400011
village,64000110035,鳳森里,6400011
village,64000110036,鳳林里,6400011
village,64000110037,鳳興里,6400011
village,64000110038,鳳源里,6400011
village,64000110S01,,6400011
village,64000120002,成功里,6400012
village,64000120003,光明里,6400012
village,64000120004,興中里,6400012
village,64000120005,南興里,6400012
village,64000120006,和德里,6400012
village,64000120007,鳳崗里,6400012
village,64000120008,中和里,6400012
village,64000120009,鎮北里,6400012
village,64000120010,縣衙里,6400012
village,64000120011,文英里,6400012
village,64000120012,鎮西里,6400012
village,64000120013,鎮東里,6400012
village,64000120014,埤頂里,6400012
village,64000120015,中正里,6400012
village,64000120016,鎮南里,6400012
village,64000120017,老爺里,6400012
village,64000120018,瑞竹里,6400012
village,64000120019,忠義里,6400012
village,64000120020,誠義里,6400012
village,64000120021,新興里,6400012
village,64000120022,海光里,6400012
village,64000120024,忠誠里,6400012
village,64000120025,新甲里,6400012
village,64000120026,武漢里,6400012
village,64000120027,正義里,6400012
village,64000120028,一甲里,6400012
village,64000120029,福興里,6400012
village,64000120030,東門里,6400012
village,64000120031,瑞興里,6400012
village,64000120032,天興里,6400012
village,64000120033,新強里,6400012
village,64000120034,國泰里,6400012
village,64000120035,鳳東里,6400012
village,64000120036,新富里,6400012
village,64000120037,國光里,6400012
village,64000120038,國隆里,6400012
village,64000120039,文德里,6400012
village,64000120040,過埤里,6400012
village,64000120041,曹公里,6400012
village,64000120042,興仁里,6400012
village,64000120043,五福里,6400012
village,64000120044,忠孝里,6400012
village,64000120045,生明里,6400012
village,64000120046,和興里,6400012
village,64000120047,協和里,6400012
village,64000120048,文山里,6400012
village,64000120049,福誠里,6400012
village,64000120050,誠德里,6400012
village,64000120051,三民里,6400012
village,64000120053,北門里,6400012
village,64000120054,富甲里,6400012
village,64000120055,南成里,6400012
village,64000120056,文華里,6400012
village,64000120057,大德里,6400012
village,64000120058,武松里,6400012
village,64000120059,文衡里,6400012
village,64000120060,文福里,6400012
village,64000120061,誠信里,6400012
village,64000120062,誠智里,6400012
village,64000120063,國富里,6400012
village,64000120064,武慶里,6400012
village,64000120065,海洋里,6400012
village,64000120066,新武里,6400012
village,64000120067,新樂里,6400012
village,64000120068,新泰里,6400012
village,64000120069,中崙里,6400012
village,64000120070,中榮里,6400012
village,64000120071,中民里,6400012
village,64000120072,二甲里,6400012
village,64000120073,龍成里,6400012
village,64000120074,富榮里,6400012
village,64000120075,善美里,6400012
village,64000120076,南和里,6400012
village,64000120077,福祥里,6400012
village,64000120078,保安里,6400012
village,64000130001,東林里,6400013
village,64000130002,林園里,6400013
village,64000130003,溪州里,6400013
village,64000130004,潭頭里,6400013
village,64000130005,中厝里,6400013
village,64000130006,中門里,6400013
village,64000130007,頂厝里,6400013
village,64000130008,港埔里,6400013
village,64000130009,西溪里,6400013
village,64000130010,港嘴里,6400013
village,64000130011,北汕里,6400013
village,64000130012,林內里,6400013
village,64000130013,王公里,6400013
village,64000130014,林家里,6400013
village,64000130015,龔厝里,6400013
village,64000130016,鳳芸里,6400013
village,64000130017,中芸里,6400013
village,64000130018,東汕里,6400013
village,64000130019,西汕里,6400013
village,64000130020,仁愛里,6400013
village,64000130021,文賢里,6400013
village,64000130022,廣應里,6400013
village,64000130023,五福里,6400013
village,64000130024,中汕里,6400013
village,64000140001,拷潭里,6400014
village,64000140002,內坑里,6400014
village,64000140003,大寮里,6400014
village,64000140004,上寮里,6400014
village,64000140005,三隆里,6400014
village,64000140006,琉球里,6400014
village,64000140007,翁園里,6400014
village,64000140008,前庄里,6400014
village,64000140009,中庄里,6400014
village,64000140010,後庄里,6400014
village,64000140011,義仁里,6400014
village,64000140012,新厝里,6400014
village,64000140013,過溪里,6400014
village,64000140014,潮寮里,6400014
village,64000140015,會結里,6400014
village,64000140016,會社里,6400014
village,64000140017,山頂里,6400014
village,64000140018,忠義里,6400014
village,64000140019,永芳里,6400014
village,64000140020,義和里,6400014
village,64000140021,溪寮里,6400014
village,64000140022,江山里,6400014
village,64000140023,昭明里,6400014
